HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.surveycode,Approve,Reject
3HEA4ZVWVDN2YW5RO22LTHS487K55M,379YH0H8TKUL13VA1ERPVC2H9POSZR,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Fri Dec 07 22:47:11 PST 2018,9,BatchId:3464339;OriginalHitTemplateId:920937340;,3600,432000,Sun Dec 09 22:47:11 PST 2018,,,3RGU30DZTA9B0M2BV5S2ZDIKGDVMJ8,A1A0OTKVK1YXXD,Submitted,Fri Dec 07 22:52:53 PST 2018,Fri Dec 07 23:14:43 PST 2018,Wed Dec 12 23:14:43 PST 2018,,,,1310,0% (0/0),0% (0/0),0% (0/0),57916437,,
3HEA4ZVWVDN2YW5RO22LTHS487K55M,379YH0H8TKUL13VA1ERPVC2H9POSZR,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Fri Dec 07 22:47:11 PST 2018,9,BatchId:3464339;OriginalHitTemplateId:920937340;,3600,432000,Sun Dec 09 22:47:11 PST 2018,,,3S3AMIZX3U6LOEQS8KCDTJIVHFUCD2,AYHCDV18Q2DKV,Rejected,Fri Dec 07 22:47:58 PST 2018,Fri Dec 07 22:49:41 PST 2018,Wed Dec 12 22:49:41 PST 2018,,Fri Dec 07 22:59:20 PST 2018,Invalid survey completion code.,103,0% (0/1),0% (0/1),0% (0/1),UDIK,,
3HEA4ZVWVDN2YW5RO22LTHS487K55M,379YH0H8TKUL13VA1ERPVC2H9POSZR,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Fri Dec 07 22:47:11 PST 2018,9,BatchId:3464339;OriginalHitTemplateId:920937340;,3600,432000,Sun Dec 09 22:47:11 PST 2018,,,3ZPPDN2SLVXOIMXPSVD6XBZ8B6S9EB,A3HFVMR2UOUH65,Submitted,Fri Dec 07 22:47:42 PST 2018,Fri Dec 07 23:08:31 PST 2018,Wed Dec 12 23:08:31 PST 2018,,,,1249,0% (0/0),0% (0/0),0% (0/0),80866784,,
3N5YJ55YXG43URNENYPOV98CR5WANW,37GOL843ZOJGXPLNPWND7R4KRWAWE3,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience. Note: Repeat WorkerIDs will not be approved!","survey, demographics",$2.11,Thu Dec 06 10:58:44 PST 2018,9,BatchId:3462452;OriginalHitTemplateId:920937340;,3600,432000,Fri Dec 07 06:39:50 PST 2018,,,33LKR6A5KEL8I0CREDN8HRHQGYOT1X,A1CIIX0CB0GR7H,Approved,Thu Dec 06 11:15:21 PST 2018,Thu Dec 06 11:29:04 PST 2018,Tue Dec 11 11:29:04 PST 2018,Fri Dec 07 08:02:20 PST 2018,,,823,100% (1/1),100% (1/1),100% (1/1),27283602,,
3N5YJ55YXG43URNENYPOV98CR5WANW,37GOL843ZOJGXPLNPWND7R4KRWAWE3,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience. Note: Repeat WorkerIDs will not be approved!","survey, demographics",$2.11,Thu Dec 06 10:58:44 PST 2018,9,BatchId:3462452;OriginalHitTemplateId:920937340;,3600,432000,Fri Dec 07 06:39:50 PST 2018,,,3MHW492WW0EKRH25CU6L21TEBUYVMM,A3LA5P3N3KI8U7,Approved,Thu Dec 06 11:00:44 PST 2018,Thu Dec 06 11:25:59 PST 2018,Tue Dec 11 11:25:59 PST 2018,Fri Dec 07 08:02:20 PST 2018,,,1515,100% (1/1),100% (1/1),100% (1/1),29624843,,
3N5YJ55YXG43URNENYPOV98CR5WANW,37GOL843ZOJGXPLNPWND7R4KRWAWE3,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience. Note: Repeat WorkerIDs will not be approved!","survey, demographics",$2.11,Thu Dec 06 10:58:44 PST 2018,9,BatchId:3462452;OriginalHitTemplateId:920937340;,3600,432000,Fri Dec 07 06:39:50 PST 2018,,,3OXV7EAXLERYQ5FU54TYUA49UAX36U,A145U77T20M5OF,Approved,Thu Dec 06 12:15:21 PST 2018,Thu Dec 06 12:26:40 PST 2018,Tue Dec 11 12:26:40 PST 2018,Fri Dec 07 08:02:20 PST 2018,,,679,100% (1/1),100% (1/1),100% (1/1),38797606,,
3VMV5CHJZ8G2ZV516U3A0UP7EKSGTG,3WXKWJ1SHDTJD23TYW7IEPF0NQSTDI,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Sat Dec 08 15:08:57 PST 2018,9,BatchId:3464927;OriginalHitTemplateId:920937340;,3600,432000,Mon Dec 10 15:08:57 PST 2018,,,317HQ483I7TLNT35POM20RSK8PJNI2,A1IUUDOOCNWYEF,Submitted,Sat Dec 08 15:10:04 PST 2018,Sat Dec 08 15:29:16 PST 2018,Thu Dec 13 15:29:16 PST 2018,,,,1152,0% (0/0),0% (0/0),0% (0/0),17294941,,
3VMV5CHJZ8G2ZV516U3A0UP7EKSGTG,3WXKWJ1SHDTJD23TYW7IEPF0NQSTDI,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Sat Dec 08 15:08:57 PST 2018,9,BatchId:3464927;OriginalHitTemplateId:920937340;,3600,432000,Mon Dec 10 15:08:57 PST 2018,,,3E47SOBEYQX2WP6E0YDOKGY89L8ICI,A4VRK9FKLWRD8,Submitted,Sat Dec 08 15:16:51 PST 2018,Sat Dec 08 15:29:09 PST 2018,Thu Dec 13 15:29:09 PST 2018,,,,738,0% (0/0),0% (0/0),0% (0/0),30629484,,
3VMV5CHJZ8G2ZV516U3A0UP7EKSGTG,3WXKWJ1SHDTJD23TYW7IEPF0NQSTDI,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Sat Dec 08 15:08:57 PST 2018,9,BatchId:3464927;OriginalHitTemplateId:920937340;,3600,432000,Mon Dec 10 15:08:57 PST 2018,,,3EICBYG644XYR0QKIGYOWHD8M0UJCS,A2IJPWFSESVOAX,Submitted,Sat Dec 08 15:10:41 PST 2018,Sat Dec 08 15:29:11 PST 2018,Thu Dec 13 15:29:11 PST 2018,,,,1110,0% (0/0),0% (0/0),0% (0/0),29872289,,
3VMV5CHJZ8G2ZV516U3A0UP7EKSGTG,3WXKWJ1SHDTJD23TYW7IEPF0NQSTDI,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Sat Dec 08 15:08:57 PST 2018,9,BatchId:3464927;OriginalHitTemplateId:920937340;,3600,432000,Mon Dec 10 15:08:57 PST 2018,,,3G5W44VEU7J6JWC72NUJNNY0ZHTGK5,A3K3NBUVBZNTH0,Submitted,Sat Dec 08 15:25:44 PST 2018,Sat Dec 08 15:47:12 PST 2018,Thu Dec 13 15:47:12 PST 2018,,,,1288,0% (0/0),0% (0/0),0% (0/0),24632156,,
3VMV5CHJZ8G2ZV516U3A0UP7EKSGTG,3WXKWJ1SHDTJD23TYW7IEPF0NQSTDI,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Sat Dec 08 15:08:57 PST 2018,9,BatchId:3464927;OriginalHitTemplateId:920937340;,3600,432000,Mon Dec 10 15:08:57 PST 2018,,,3IHR8NYAM72RI7G3KEXQAFNW3MU4PB,A3FWT07T1NVOB1,Submitted,Sat Dec 08 16:11:41 PST 2018,Sat Dec 08 16:32:07 PST 2018,Thu Dec 13 16:32:07 PST 2018,,,,1226,0% (0/0),0% (0/0),0% (0/0),47925725,,
3VMV5CHJZ8G2ZV516U3A0UP7EKSGTG,3WXKWJ1SHDTJD23TYW7IEPF0NQSTDI,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Sat Dec 08 15:08:57 PST 2018,9,BatchId:3464927;OriginalHitTemplateId:920937340;,3600,432000,Mon Dec 10 15:08:57 PST 2018,,,3OUYGIZWR7ZAJJY21DAOYCXJMAFP0H,A1C7UV2UT2S9T7,Submitted,Sat Dec 08 16:34:35 PST 2018,Sat Dec 08 16:43:06 PST 2018,Thu Dec 13 16:43:06 PST 2018,,,,511,0% (0/0),0% (0/0),0% (0/0),72359392,,
3VMV5CHJZ8G2ZV516U3A0UP7EKSGTG,3WXKWJ1SHDTJD23TYW7IEPF0NQSTDI,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Sat Dec 08 15:08:57 PST 2018,9,BatchId:3464927;OriginalHitTemplateId:920937340;,3600,432000,Mon Dec 10 15:08:57 PST 2018,,,3PMBY0YE2749LODBW47B7NZ5QVTC91,A3IMB1JAMHP1KK,Submitted,Sat Dec 08 16:19:35 PST 2018,Sat Dec 08 16:36:39 PST 2018,Thu Dec 13 16:36:39 PST 2018,,,,1024,0% (0/0),0% (0/0),0% (0/0),60579381,,
3VMV5CHJZ8G2ZV516U3A0UP7EKSGTG,3WXKWJ1SHDTJD23TYW7IEPF0NQSTDI,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Sat Dec 08 15:08:57 PST 2018,9,BatchId:3464927;OriginalHitTemplateId:920937340;,3600,432000,Mon Dec 10 15:08:57 PST 2018,,,3V26SBZTBDF1Z86YSGLIV92JEGSZZR,A1K0S514CEY1UG,Submitted,Sat Dec 08 15:09:15 PST 2018,Sat Dec 08 15:31:13 PST 2018,Thu Dec 13 15:31:13 PST 2018,,,,1318,0% (0/0),0% (0/0),0% (0/0),22155326,,
3VMV5CHJZ8G2ZV516U3A0UP7EKSGTG,3WXKWJ1SHDTJD23TYW7IEPF0NQSTDI,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Sat Dec 08 15:08:57 PST 2018,9,BatchId:3464927;OriginalHitTemplateId:920937340;,3600,432000,Mon Dec 10 15:08:57 PST 2018,,,3X73LLYYQ1FLRYSLJ64H0FR58CENHJ,A2VNR6984SDFGQ,Submitted,Sat Dec 08 16:11:23 PST 2018,Sat Dec 08 16:28:27 PST 2018,Thu Dec 13 16:28:27 PST 2018,,,,1024,0% (0/0),0% (0/0),0% (0/0),84581128,,
36FFXPMST9P0MZV4UJZTRKVLUBGHOK,36SUH4ZPJUX2GK5S9HGMUM3Z44T70S,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Sat Dec 08 06:20:42 PST 2018,9,BatchId:3464473;OriginalHitTemplateId:920937340;,3600,432000,Sat Dec 08 07:27:34 PST 2018,,,33LK57MYLT64YWKKXORAZG5GR0USZF,A1WTUFTRMUN5IR,Submitted,Sat Dec 08 07:26:56 PST 2018,Sat Dec 08 07:58:59 PST 2018,Thu Dec 13 07:58:59 PST 2018,,,,1923,0% (0/0),0% (0/0),0% (0/0),9929159,,
36FFXPMST9P0MZV4UJZTRKVLUBGHOK,36SUH4ZPJUX2GK5S9HGMUM3Z44T70S,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Sat Dec 08 06:20:42 PST 2018,9,BatchId:3464473;OriginalHitTemplateId:920937340;,3600,432000,Sat Dec 08 07:27:34 PST 2018,,,3J2UYBXQQLD29DGXMHBFSC62R4F06A,ABL3H3O3BI8ZD,Submitted,Sat Dec 08 06:22:27 PST 2018,Sat Dec 08 06:44:57 PST 2018,Thu Dec 13 06:44:57 PST 2018,,,,1350,0% (0/0),0% (0/0),0% (0/0),36189708,,
36FFXPMST9P0MZV4UJZTRKVLUBGHOK,36SUH4ZPJUX2GK5S9HGMUM3Z44T70S,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Sat Dec 08 06:20:42 PST 2018,9,BatchId:3464473;OriginalHitTemplateId:920937340;,3600,432000,Sat Dec 08 07:27:34 PST 2018,,,3ON104KXQKXH2GD4W0BL29VSWIO4WV,A2G7N0X0PNX0EE,Submitted,Sat Dec 08 06:25:23 PST 2018,Sat Dec 08 06:46:15 PST 2018,Thu Dec 13 06:46:15 PST 2018,,,,1252,0% (0/0),0% (0/0),0% (0/0),22956967,,
36FFXPMST9P0MZV4UJZTRKVLUBGHOK,36SUH4ZPJUX2GK5S9HGMUM3Z44T70S,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Sat Dec 08 06:20:42 PST 2018,9,BatchId:3464473;OriginalHitTemplateId:920937340;,3600,432000,Sat Dec 08 07:27:34 PST 2018,,,3PEIJLRY6TU80I1EGBDQZKSQPDSXW2,A1HWB810RJBV2K,Submitted,Sat Dec 08 06:22:22 PST 2018,Sat Dec 08 06:38:49 PST 2018,Thu Dec 13 06:38:49 PST 2018,,,,987,0% (0/0),0% (0/0),0% (0/0),21619729,,
36FFXPMST9P0MZV4UJZTRKVLUBGHOK,36SUH4ZPJUX2GK5S9HGMUM3Z44T70S,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Sat Dec 08 06:20:42 PST 2018,9,BatchId:3464473;OriginalHitTemplateId:920937340;,3600,432000,Sat Dec 08 07:27:34 PST 2018,,,3WLEIWSYHOIP2C3SXN6X8RO7XGF2HX,AHGXJ4PDRMX1O,Submitted,Sat Dec 08 06:30:19 PST 2018,Sat Dec 08 07:09:39 PST 2018,Thu Dec 13 07:09:39 PST 2018,,,,2360,0% (0/0),0% (0/0),0% (0/0),68713894,,
36FFXPMST9P0MZV4UJZTRKVLUBGHOK,36SUH4ZPJUX2GK5S9HGMUM3Z44T70S,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Sat Dec 08 06:20:42 PST 2018,9,BatchId:3464473;OriginalHitTemplateId:920937340;,3600,432000,Sat Dec 08 07:27:34 PST 2018,,,3X0H8UUIT1P041FFM1730CBYAYQSWP,ATP2BJPDK4K2B,Submitted,Sat Dec 08 06:25:31 PST 2018,Sat Dec 08 06:35:11 PST 2018,Thu Dec 13 06:35:11 PST 2018,,,,580,0% (0/0),0% (0/0),0% (0/0),81856281,,
3TD33TP5DL31TIYHK8KF4E8IAHTABK,39ZZP62BQXM1TVCEV9WU6ZMO8TIVZZ,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Fri Dec 07 15:04:36 PST 2018,30,BatchId:3464039;OriginalHitTemplateId:920937340;,3600,432000,Sun Dec 09 15:04:36 PST 2018,,,317HQ483I7TLNT35POM20RSK8NZNIE,AJACXA5FC5BYZ,Submitted,Fri Dec 07 15:05:05 PST 2018,Fri Dec 07 15:20:03 PST 2018,Wed Dec 12 15:20:03 PST 2018,,,,898,0% (0/0),0% (0/0),0% (0/0),20205394,,
3TD33TP5DL31TIYHK8KF4E8IAHTABK,39ZZP62BQXM1TVCEV9WU6ZMO8TIVZZ,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Fri Dec 07 15:04:36 PST 2018,30,BatchId:3464039;OriginalHitTemplateId:920937340;,3600,432000,Sun Dec 09 15:04:36 PST 2018,,,326O153BMIZ0LCA64BI8J7IY2QQDED,A3NN2AK1DFDNDU,Submitted,Fri Dec 07 15:05:13 PST 2018,Fri Dec 07 15:30:57 PST 2018,Wed Dec 12 15:30:57 PST 2018,,,,1544,0% (0/0),0% (0/0),0% (0/0),83059682,,
3TD33TP5DL31TIYHK8KF4E8IAHTABK,39ZZP62BQXM1TVCEV9WU6ZMO8TIVZZ,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Fri Dec 07 15:04:36 PST 2018,30,BatchId:3464039;OriginalHitTemplateId:920937340;,3600,432000,Sun Dec 09 15:04:36 PST 2018,,,34J10VATJFZ6QQGX5GEJ4LNPDYMIQW,A3L0DCUXI7X3A9,Submitted,Fri Dec 07 15:05:12 PST 2018,Fri Dec 07 15:21:35 PST 2018,Wed Dec 12 15:21:35 PST 2018,,,,983,0% (0/0),0% (0/0),0% (0/0),92318332,,
3TD33TP5DL31TIYHK8KF4E8IAHTABK,39ZZP62BQXM1TVCEV9WU6ZMO8TIVZZ,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Fri Dec 07 15:04:36 PST 2018,30,BatchId:3464039;OriginalHitTemplateId:920937340;,3600,432000,Sun Dec 09 15:04:36 PST 2018,,,34T446B1C0FRPUPYW8OIECYCNP4C0Q,A1L6PGLE7CIS12,Submitted,Fri Dec 07 15:05:12 PST 2018,Fri Dec 07 15:52:49 PST 2018,Wed Dec 12 15:52:49 PST 2018,,,,2857,0% (0/0),0% (0/0),0% (0/0),88522329,,
3TD33TP5DL31TIYHK8KF4E8IAHTABK,39ZZP62BQXM1TVCEV9WU6ZMO8TIVZZ,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Fri Dec 07 15:04:36 PST 2018,30,BatchId:3464039;OriginalHitTemplateId:920937340;,3600,432000,Sun Dec 09 15:04:36 PST 2018,,,34X6J5FLPTZ2L103NYZJGM2PQDBQJG,A2OFN0A5CPLH57,Submitted,Fri Dec 07 15:05:15 PST 2018,Fri Dec 07 15:26:56 PST 2018,Wed Dec 12 15:26:56 PST 2018,,,,1301,0% (0/0),0% (0/0),0% (0/0),69481955,,
3TD33TP5DL31TIYHK8KF4E8IAHTABK,39ZZP62BQXM1TVCEV9WU6ZMO8TIVZZ,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Fri Dec 07 15:04:36 PST 2018,30,BatchId:3464039;OriginalHitTemplateId:920937340;,3600,432000,Sun Dec 09 15:04:36 PST 2018,,,34X6J5FLPTZ2L103NYZJGM2PQDOQJT,A3PE20PVSRKCLA,Submitted,Fri Dec 07 16:06:20 PST 2018,Fri Dec 07 16:21:16 PST 2018,Wed Dec 12 16:21:16 PST 2018,,,,896,0% (0/0),0% (0/0),0% (0/0),52298302,,
3TD33TP5DL31TIYHK8KF4E8IAHTABK,39ZZP62BQXM1TVCEV9WU6ZMO8TIVZZ,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Fri Dec 07 15:04:36 PST 2018,30,BatchId:3464039;OriginalHitTemplateId:920937340;,3600,432000,Sun Dec 09 15:04:36 PST 2018,,,369J354OFDBZKHRI0J0ID4TIYKMG69,A3Q0XAGQ7TD7MP,Submitted,Fri Dec 07 15:22:20 PST 2018,Fri Dec 07 15:36:14 PST 2018,Wed Dec 12 15:36:14 PST 2018,,,,834,0% (0/0),0% (0/0),0% (0/0),41409899,,
3TD33TP5DL31TIYHK8KF4E8IAHTABK,39ZZP62BQXM1TVCEV9WU6ZMO8TIVZZ,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Fri Dec 07 15:04:36 PST 2018,30,BatchId:3464039;OriginalHitTemplateId:920937340;,3600,432000,Sun Dec 09 15:04:36 PST 2018,,,392CY0QWG1SZ1LTZ7J761IMKH65I4F,AR67RZM4TDX5M,Submitted,Fri Dec 07 15:09:03 PST 2018,Fri Dec 07 15:45:50 PST 2018,Wed Dec 12 15:45:50 PST 2018,,,,2207,0% (0/0),0% (0/0),0% (0/0),87515817,,
3TD33TP5DL31TIYHK8KF4E8IAHTABK,39ZZP62BQXM1TVCEV9WU6ZMO8TIVZZ,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Fri Dec 07 15:04:36 PST 2018,30,BatchId:3464039;OriginalHitTemplateId:920937340;,3600,432000,Sun Dec 09 15:04:36 PST 2018,,,39O5D9O87TTN6MOVFV61GAWJQ1OC3L,A1PAMVTKGCXSWQ,Submitted,Fri Dec 07 15:07:34 PST 2018,Fri Dec 07 15:30:32 PST 2018,Wed Dec 12 15:30:32 PST 2018,,,,1378,0% (0/0),0% (0/0),0% (0/0),50678413,,
3TD33TP5DL31TIYHK8KF4E8IAHTABK,39ZZP62BQXM1TVCEV9WU6ZMO8TIVZZ,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Fri Dec 07 15:04:36 PST 2018,30,BatchId:3464039;OriginalHitTemplateId:920937340;,3600,432000,Sun Dec 09 15:04:36 PST 2018,,,3AQF3RZ558JT6HVNPZU0VJT6X5QF6D,A11Q8U6QTT8KGF,Submitted,Fri Dec 07 15:48:39 PST 2018,Fri Dec 07 16:09:47 PST 2018,Wed Dec 12 16:09:47 PST 2018,,,,1268,0% (0/0),0% (0/0),0% (0/0),73037742,,
3TD33TP5DL31TIYHK8KF4E8IAHTABK,39ZZP62BQXM1TVCEV9WU6ZMO8TIVZZ,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Fri Dec 07 15:04:36 PST 2018,30,BatchId:3464039;OriginalHitTemplateId:920937340;,3600,432000,Sun Dec 09 15:04:36 PST 2018,,,3CFVK00FWLMF695JBAXYQWYQU166L3,A2Z6NL0CTXY0ZB,Submitted,Fri Dec 07 15:14:51 PST 2018,Fri Dec 07 15:43:24 PST 2018,Wed Dec 12 15:43:24 PST 2018,,,,1713,0% (0/0),0% (0/0),0% (0/0),19168739,,
3TD33TP5DL31TIYHK8KF4E8IAHTABK,39ZZP62BQXM1TVCEV9WU6ZMO8TIVZZ,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Fri Dec 07 15:04:36 PST 2018,30,BatchId:3464039;OriginalHitTemplateId:920937340;,3600,432000,Sun Dec 09 15:04:36 PST 2018,,,3EA3QWIZ4IWJI68PMK8E9QYCX5LITA,A1CTUG0RUGCY48,Submitted,Fri Dec 07 15:05:19 PST 2018,Fri Dec 07 15:46:14 PST 2018,Wed Dec 12 15:46:14 PST 2018,,,,2455,0% (0/0),0% (0/0),0% (0/0),23653503,,
3TD33TP5DL31TIYHK8KF4E8IAHTABK,39ZZP62BQXM1TVCEV9WU6ZMO8TIVZZ,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Fri Dec 07 15:04:36 PST 2018,30,BatchId:3464039;OriginalHitTemplateId:920937340;,3600,432000,Sun Dec 09 15:04:36 PST 2018,,,3GNA64GUZE5UE2LIYWVPFCJK8CMQ50,A120PN22KW0VPY,Submitted,Fri Dec 07 15:33:43 PST 2018,Fri Dec 07 16:06:31 PST 2018,Wed Dec 12 16:06:31 PST 2018,,,,1968,0% (0/0),0% (0/0),0% (0/0),38409865,,
3TD33TP5DL31TIYHK8KF4E8IAHTABK,39ZZP62BQXM1TVCEV9WU6ZMO8TIVZZ,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Fri Dec 07 15:04:36 PST 2018,30,BatchId:3464039;OriginalHitTemplateId:920937340;,3600,432000,Sun Dec 09 15:04:36 PST 2018,,,3HUTX6F6VUOZUTPF101NS0L891KO2W,AD21ES5UMD77U,Submitted,Fri Dec 07 17:07:07 PST 2018,Fri Dec 07 17:25:20 PST 2018,Wed Dec 12 17:25:20 PST 2018,,,,1093,0% (0/0),0% (0/0),0% (0/0),32013124,,
3TD33TP5DL31TIYHK8KF4E8IAHTABK,39ZZP62BQXM1TVCEV9WU6ZMO8TIVZZ,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Fri Dec 07 15:04:36 PST 2018,30,BatchId:3464039;OriginalHitTemplateId:920937340;,3600,432000,Sun Dec 09 15:04:36 PST 2018,,,3IJXV6UZ1XK62RVXIV3J9BXU9KOIRX,A3180VXVP8MOIH,Submitted,Fri Dec 07 15:05:14 PST 2018,Fri Dec 07 15:20:04 PST 2018,Wed Dec 12 15:20:04 PST 2018,,,,890,0% (0/0),0% (0/0),0% (0/0),10660094,,
3TD33TP5DL31TIYHK8KF4E8IAHTABK,39ZZP62BQXM1TVCEV9WU6ZMO8TIVZZ,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Fri Dec 07 15:04:36 PST 2018,30,BatchId:3464039;OriginalHitTemplateId:920937340;,3600,432000,Sun Dec 09 15:04:36 PST 2018,,,3IQ1VMJRYTLLS9GDCQBK1S9HQQOA99,A1E8QOIXZ0AS2Y,Submitted,Fri Dec 07 15:55:42 PST 2018,Fri Dec 07 16:05:11 PST 2018,Wed Dec 12 16:05:11 PST 2018,,,,569,0% (0/0),0% (0/0),0% (0/0),34704645,,
3TD33TP5DL31TIYHK8KF4E8IAHTABK,39ZZP62BQXM1TVCEV9WU6ZMO8TIVZZ,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Fri Dec 07 15:04:36 PST 2018,30,BatchId:3464039;OriginalHitTemplateId:920937340;,3600,432000,Sun Dec 09 15:04:36 PST 2018,,,3KOPY89HM83AE0U1PNNN3E9EGLE3J7,AKX9W0NF71OI7,Submitted,Fri Dec 07 16:19:37 PST 2018,Fri Dec 07 16:51:34 PST 2018,Wed Dec 12 16:51:34 PST 2018,,,,1917,0% (0/0),0% (0/0),0% (0/0),57631451,,
3TD33TP5DL31TIYHK8KF4E8IAHTABK,39ZZP62BQXM1TVCEV9WU6ZMO8TIVZZ,Take a survey about a news website,"After reading a short news article and participating in the comment section (3-5 min), take a 10-20 minute survey about your experience.","survey, demographics",$2.11,Fri Dec 07 15:04:36 PST 2018,30,BatchId:3464039;OriginalHitTemplateId:920937340;,3600,432000,Sun Dec 09 15:04:36 PST 2018,,,3KXIR214I4HVQ0FXIGMEE2F3SAY24E,A3I40B0FATY8VH,Submitted,Fri Dec 07 17:07:38 PST 2018,Fri Dec 07 17:23:54 PST 2018,Wed Dec 12 17:23:54 PST 2018,,,,976,0% (0/0),0% (0/0),0% (0/0),9851300,,
